"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat","signal","mopera","adjunct1","adjunct2","adjunct3","subdiv"
"K","09","11","ATK","113967",,,"","","09","11","BNSF","MT1109102",,"","09","11","25",8.00,8.00,"PM","09",0.00,0.00,0.00,0.00,"PAC","ESSEX","1174.2","30",31.00,"4","4","044","E","7","4",0.00,"2","Y","MAIN","4","","1","ATK","000164","001","","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11500.00,0.00,"M101","",0.00,0.00,0.00,0.00,"M101","1","4","044",102536.00,,"30C029",0.00,"000000",0.00,"1","0","3","0","03","31","03","31","2","8",,"1L",,"PAC","E",121.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"FLATHEAD","029","","","","Y","",,"TRAIN 7 OPERATING WITH ENGINE 164-100 AND 11 CARS, STRUCK A LARGE BOULDER AT PINNACLE/ MP 1174.7 ON","THE BNSF SUBDIVISION.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"09","03","CSX","000057605",,,"","","09","03","CSX","000057605",,"","09","03","03",9.00,54.00,"AM","01",0.00,0.00,0.00,0.00,"FLORENCE","MOUNT HOLLY","0342.0","37",30.00,"2","1","004","R","V385","1",15587.00,"1","Y","#2","1","0000.0","2","DKPX","610298","028","Y","DKPX","610298","028","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,86440.00,2000.00,"T001","E47C",0.00,0.00,0.00,0.00,"T001","2","1","004",88440.00,,"37C071",0.00,"000000",0.00,"1","0","1","0","05","59","05","59","1","3",,"1L",,"FLOREN","N",84.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"GASTON","071","","","","N","",,"WHILE PULLING NORTH IN #2 TRACK AT DUTCHMAN YARD V38525 DERAILED CARS 28 THROUGH 46.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","CRSH","054395",,,"","","09","03","CRSH","054395",,"","09","03","12",9.00,45.00,"AM","12",0.00,0.00,0.00,0.00,"N JERSEY","CARTERET","015.40","34",50.00,"2","1","014","R","FM06","1",0.00,"8","Y","WEST TRACK","1","10","3","CSX","000075","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,445.00,0.00,"H399","",0.00,1.00,0.00,1.00,"H399","3","1","014",70964.00,,"34C023",1.00,"000000",0.00,"2","0","1","0","02","45","02","45","1","1",,"1L",,"N JERS","N",439.00,,"2009",0.00,1.00,0.00,0.00,0.00,0.00,"MIDDLESEX","023","00","00","","N","",,"FM06 TRAVELING NORTH ON WEST TRACK WITH TWO LOCOMOTIVES GOING TO COUPLE TO DRAFT OF CARS WHEN ENGINE","ER AND ENGINEER TRAINEE FAILED TO STOP SHORT OF COUPLING AND COLLIDED WITH A DRAFT OF CARS CAUSING I","NJURY TO THE ENGINEER AND DAMAGE TO EQUIPMENT.  TWENTY GALLONS OF ISOPROPYL ACETATE WAS RELEASED BY","GATX 17801.  THE ENGINEER DID NOT INSTRUCT THE ENGINEER TRAINEE TO STOP MOVEMENT WHEN THERE WAS A CO","MMUNICATION FAILURE WITH THE CONDUCTOR.","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","02","MRL","2009021",,,"","","09","02","MRL","2009021",,"","09","02","16",11.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","SUPERIOR","174.2","30",25.00,"4","1","035","E","CRWM","4",17667.00,"1","Y","MAINLINE","3","41.9","1","COAX","098404","086","Y","","","000","",2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,1300000.00,175000.00,"T207","",0.00,0.00,0.00,0.00,"T207","1","3","035",1475000.00,,"30C061",0.00,"000000",0.00,"2","0","0","0","02","30","","","1","8",,"3L",,"SYSTEM","E",125.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MINERAL","061","00","00","","N","",,"COAL TRAIN PROCEEDING WEST, WAS IN LIGHT THROTTLE WHEN TRAIN LOST AIR.  UPON INSPECTION-DETERMINED 8","6TH CAR WAS ON THE GROUND","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","CRSH","054390",,,"","","09","03","CRSH","054390",,"","09","03","03",2.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"S JERSEY","PENNSAUKEN","000.00","34",14.00,"4","1","008","R","FC40","1",0.00,"7","Y","PENNSAUKEN","X","10","4","CSX","002814","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4000.00,5000.00,"T110","",0.00,0.00,0.00,0.00,"T110","4","X","008",9000.00,,"34C007",0.00,"000000",0.00,"1","0","1","0","04","15","04","15","1","1",,"1L",,"S JERS","L",107.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"CAMDEN","007","","","","N","",,"FC40 WAS PULLING THEIR TRAIN (PUSH/PULL) WHEN THEIR REAR ENGINE DERAILED ON THE PENNSAUKEN INDUSTRIA","L TRACK","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","CRSH","054395",,,"","","09","03","CRSH","054395",,"","09","03","12",9.00,45.00,"AM","12",38.00,1.00,1.00,0.00,"N JERSEY","CARTERET","015.40","34",50.00,"2","1","000","E","CUT","",0.00,"6","N","WEST TRACK","1","10","3","GATX","017801","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70519.00,0.00,"H399","",0.00,0.00,0.00,1.00,"H399","3","1","014",70964.00,,"34C023",0.00,"000000",0.00,"0","0","0","0","","","","","3","1",,"1L",,"N JERS","N",439.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MIDDLESEX","023","00","00","","N","",,"FM06 TRAVELING NORTH ON WEST TRACK WITH TWO LOCOMOTIVES GOING TO COUPLE TO DRAFT OF CARS WHEN ENGINE","ER AND ENGINEER TRAINEE FAILED TO STOP SHORT OF COUPLING AND COLLIDED WITH A DRAFT OF CARS CAUSING I","NJURY TO THE ENGINEER AND DAMAGE TO EQUIPMENT.  TWENTY GALLONS OF ISOPROPYL ACETATE WAS RELEASED BY","GATX 17801.  THE ENGINEER DID NOT INSTRUCT THE ENGINEER TRAINEE TO STOP MOVEMENT WHEN THERE WAS A CO","MMUNICATION FAILURE WITH THE CONDUCTOR.","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","UP","0309PD017",,,"","","09","03","UP","0309PD017",,"","09","03","29",12.00,44.00,"PM","01",0.00,0.00,0.00,0.00,"PORTLAND SU","HERMISTON","187.0","41",53.00,"2","2","004","E","YHK1","3",1960.00,"7","Y","TRACK 31","2","","2","MDW","006229","008","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,664.00,17684.00,"H399","",0.00,0.00,0.00,0.00,"H399","2","2","004",18348.00,,"41C059",0.00,"000000",0.00,"2","0","0","0","04","45","","","1","8",,"1L",,"PORTLA","N",245.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"UMATILLA","059","00","00","","N","",,"AUTOMATED HUMP CROSSED DRAWBARS BETWEEN 2 LOADED BOX CARS ON TANGENT TRACK.  RCL TRIM CREW PULLED CA","RS OUT ONTO LEAD, CROSSED DRAWBARS CAUSED EXCESSIVE LATERAL PRESSURE RESULTING IN A 3-CAR DERAILMENT","AND APPROXIMATELY 100 FEET OF DAMAGED TRACK.","","","","","","","","","","","","","3",0.00,0.00,,,,,,,""
,"09","03","UP","0309FW007",,,"","","09","03","UP","0309FW007",,"","09","03","14",4.00,30.00,"PM","12",0.00,0.00,0.00,0.00,"FORT WORTH SU","FORT WORTH","250.0","48",51.00,"2","1","002","","YFW2","4",0.00,"8","Y","TRACK 302","1","","2","SSW","009684","001","","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18166.00,0.00,"E30C","",0.00,0.00,0.00,0.00,"E30C","2","1","004",37984.00,,"48C439",0.00,"000000",0.00,"1","0","1","0","01","30","01","30","3","5",,"1L",,"FORT W","N",343.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"TARRANT","439","00","00","","N","",,"YFW21R-14 WAS SHOVING CARS INTO 302 WHEN A KNUCKLE BROKE CAUSING 59 CARS TO ROLL WESTWARD.  YFW22-14","WAS MOVING LIGHT POWER FROM THE BOWL WEST THROUGH TRACK 303 TO GET ON TRACK 301.  THE CARS THAT ROL","LED AWAY FROM THE YFW21R-14 STRUCK THE SIDE OF THE LOCOMOTIVES AT THE 303/302 CROSSOVER SWITCH DERAI","LING TWO CARS AND DAMAGING TWO LOCOMOTIVES.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","BNSF","MT0309105",,,"","","09","03","BNSF","MT0309105",,"","09","03","19",11.00,58.00,"AM","01",0.00,0.00,0.00,0.00,"MONTANA","LYONS","11.7","38",50.00,"2","1","022","R","CCDM","3",15879.00,"1","Y","MAIN TRACK","2","71.71","1","COLX","004174","081","Y","COLX","004174","081","Y",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,112.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,10413.00,1428000.00,"E61C","",0.00,0.00,0.00,0.00,"E61C","1","2","022",1438410.00,,"38C059",0.00,"000000",0.00,"1","0","1","0","10","58","10","58","1","8",,"1L",,"MONTAN","JG",174.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MORTON","059","","","","N","",,"C-CDMSPC0-18A, CAR COLX 4174, WHEEL 4, BROKE AT MP 11.7.  TRAIN DID NOT GO INTO EMERGENCY.  TRAIN WA","S STOPPED BY TRAIN IN THE SIDING AT LYONS AFTER NOTICING DAMAGE TO SWITCH.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","02","BNSF","TC0209129",,,"","","09","02","BNSF","TC0209129",,"","09","02","27",10.00,14.00,"PM","12",0.00,0.00,0.00,0.00,"TWIN CITIES","NORTHTOWN","","27",5.00,"4","1","004","E","YNTW","3",0.00,"7","Y","2099","1","","2","CSXT","139363","004","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21571.00,0.00,"S016","",0.00,0.00,0.00,0.00,"S016","2","1","004",21571.00,,"27C053",0.00,"000000",0.00,"0","0","1","1","","","06","44","1","4",,"1L",,"TWIN C","N",215.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HENNEPIN","053","","","","N","",,"RCO Y-NTW2012-27A CAR STALLED ON THE LEAD COMING DOWN THE HUMP WHEN THE NEXT CAR OVER THE HUMP CAUGH","T IT AND CORNERED IT.  BOTH CARS WERE LOOKED AT AFTERWARDS AND NEITHER HAD A HAND BRAKE ON THEM OR H","AD AIR IN THEM.","","","","","","","","","","","","","3",0.00,0.00,,,,,,,""
,"09","03","BNSF","PR0309108",,,"","","09","03","PROQ","INDUSTRY",,"","09","03","21",5.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"POWDER RIVER","NORTHPORT","","31",39.00,"4","4","004","R","ESLP","3",2532.00,"1","Y","LEAD","1","","4","BNSF","009156","124","","","","000","",2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718.00,18000.00,"H303","M501",0.00,0.00,0.00,0.00,"H303","4","1","004",18718.00,,"31C123",0.00,"000000",0.00,"1","0","2","0","04","","04","","1","6",,"1L",,"POWDER","N",406.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MORRILL","123","","","","N","",,"E-SLPCAM0-74A WAS DELIVERING TO PROGRESS RAIL SERVICES.  CONDUCTOR CONTACTED THE INDUSTRY FOREMAN WH","O TOLD HIM A TRAIN HAD JUST DEPARTED AND DERAIL WAS DOWN.  CREW PROCEEDED MOVEMENT IN A CREW VAN.  P","ROGRESS EMPLOYEE WAS UNAWARE THAT THE DERAIL HAD ALREADY BEEN LINED.  THE INDUSTRY EMPLOYEE SAW TRAI","N BACKING UP SO HE GOT OUT AND THREW THE SWITCH.  PROGRESS CREW LATER ADMITTED TO THROWING DERAIL BA","CK UP.","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","04","UP","0409LV013",,,"","","09","04","UP","0409LV013",,"425089H","09","04","18",9.00,55.00,"PM","07",0.00,0.00,0.00,0.00,"LIVONIA SU","RIVERTON","525.1","22",50.00,"4","1","050","E","MPBL","2",2522.00,"1","Y","SINGLE MAIN","4","30.6","1","KCS","004124","001","","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13099.00,0.00,"M304","",0.00,0.00,0.00,0.00,"M304","1","4","050",13099.00,,"22C021",0.00,"000000",0.00,"1","0","1","0","01","20","01","20","1","5",,"1L",,"LIVONI","E",224.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"CALDWELL","021","","","","N","",,"MPBLI-18, WITH LEAD UNIT KCS4124, STRUCK AN UNOCCUPIED PICKUP TRUCK THAT WAS HUNG UP ON THE COMPTON","CIRCLE ROAD CROSSING.  PICKUP TRUCK DRIVER WAS ISSUED A CITATION.  NO INJURIES.  KCS4124 SUSTAINED M","INOR DAMAGE.  RAIL = CWR","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","02","BNSF","PR0209105",,,"","","09","02","BNSF","PR0209105",,"","09","02","16",11.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"POWDER RIVER","GUERNSEY","","56",38.00,"2","1","000","R","","",0.00,"6","N","271","1","","2","FPPX","002633","076","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"H318","H399",0.00,0.00,0.00,0.00,"H318","2","1","003",73691.00,,"56C031",0.00,"000000",0.00,"0","0","0","0","","","","","1","8",,"1L",,"POWDER","N",354.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"PLATTE","031","00","00","","N","",,"CREW SWITCHED 16 CARS TO INCLUDE 10 LOADS FUEL CARS WERE ALLOWED TO ROLL INTO STORAGE TRACK 271 ON T","HEIR OWN MOMENTUM CAUSING THE DERAILMENT OF THE TWO EAST CARS OFF THE END OF STUB TRACK 271, RESULTI","NG IN THE REAR MOST CAR, WFAX 5090 TO STRIKE E-HAFCRM0-03 ON TRACK 286 AFTER THE DERAILMENT OCCURRED",".  THE HAFCRM0-03 HAD NO LOCOMOTIVES ATTACHED OR CREW.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","UP","0309CB010",,,"","","09","03","UP","0309CB010",,"","09","03","23",6.00,46.00,"PM","01",0.00,0.00,0.00,0.00,"COUNCIL BLUFFS SU","MISSOURI VALLEY","334.5","19",55.00,"3","3","000","","CSOB","4",2807.00,"1","Y","SINGLE MAIN","4","89.1","1","CAEG","099273","079","N","","","000","",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,26409.00,0.00,"M102","",0.00,0.00,0.00,0.00,"M102","1","4","000",26409.00,,"19C085",0.00,"000000",0.00,"1","0","1","0","09","46","09","46","1","6",,"1L",,"COUNCI","E",171.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HARRISON","085","","","","N","",,"EMPTY COAL TRAIN CSOBT9-23 WAS STOPPED BY HDC ACCOUNT TORNADO WARNINGS IN AREA.  AFTER BEING RELEASE","D TO RUN WESTBOUND THE CREW FOUND REAR 54 CARS HAD DERAILED.  RAIL=CWR.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","11","CSX","000070620",,,"","","09","11","CSX","000070620",,"","09","11","21",5.00,30.00,"PM","01",4.00,1.00,0.00,0.00,"JACKSONVILLE","WAYCROSS","0587.0","13",65.00,"3","1","005","E","Y295","3",0.00,"7","Y","M05","1","0000.0","2","UTLX","060709","034","Y","UTLX","060709","034","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,22.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,25396.00,100.00,"E34C","",0.00,0.00,0.00,0.00,"E34C","2","1","005",25496.00,,"13C229",0.00,"000000",0.00,"1","0","0","0","01","30","","","1","3",,"1L",,"JACKSO","N",196.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"PIERCE","229","","","","N","",,"Y29521 SHOVING 34 CARS TO RIP TRACK WHEN CUT SEPERATED BETWEEN THE 20TH (CSXT 632351)AND 21ST CARS (","TTGX 158886) ALLOWING LEAD 14 CARS TO ROLL THROUGH TRACK M05 AND OVER DERAIL AT EAST END OF M05.","","","","","","","","","","","","","","1",0.00,0.00,,,,,,,""
,"09","03","UP","0309HO021",,,"","","09","03","UP","0309HO021",,"","09","03","17",4.00,33.00,"AM","01",0.00,0.00,0.00,0.00,"HOUSTON SU","HOUSTON","355.5","48",55.00,"4","4","004","E","YEW6","4",1453.00,"7","Y","EAST YARD LEAD TRACK","1","","2","ACFX","065321","009","N","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,24.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,16148.00,84507.00,"T111","",0.00,0.00,0.00,0.00,"T111","2","1","004",100655.00,,"48C201",0.00,"000000",0.00,"1","0","1","0","05","33","05","33","1","5",,"1L",,"HOUSTO","N",397.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201","00","00","","N","",,"YEW63-16 WAS DRAGGING THROUGH EAST YARD TRACK 628 WITH 13 CARS AND SHOVED TO A JOINT IN TRACK 626.","AFTER MAKING THE JOINT THEY PULLED OUT OF TRACK 626 SO THAT THE CONDUCTOR COULD GET ON THE LAST CAR","AND RIDE THE SHOVE INTO TRACK 606.  AFTER SHOVING ABOUT 2 CAR LENGTHS, THE SHOVE BECAME HARD AND MOV","EMENT STOPPED.  THE CONDUCTOR WALKED TOWARD THE HEADEND OF THE TRAIN AND FOUND SIX CARS DERAILED.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","UP","0309FW002",,,"","","09","03","UP","0309FW002",,"","09","03","04",5.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"FORT WORTH SU","DENISON","661.5","48",65.00,"2","1","000","R","MFWK","1",3928.00,"1","Y","CROSSOVER TRK 113","1","","2","DOWX","021709","052","N","","","000","",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,59.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,5589.00,0.00,"H605","H702",0.00,0.00,0.00,0.00,"H605","2","1","007",8919.00,,"48C181",0.00,"000000",0.00,"1","0","1","0","01","15","01","15","1","5",,"1L",,"FORT W","N",297.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"GRAYSON","181","00","00","","N","",,"RDNDN-04 WAS NORTHBOUND OUT OF YARD TRACK 021 TO THE RUNNING TRACK TO MAKE AN AIR TEST.  TRAIN ENTER","ED CROSSOVER FROM RUNNING TRACK 09-113 TO 09-112 STRIKING TRAIN MFWKC-04 WHICH WAS SITTING WAITING T","O DEPART.  INCIDENT CAUSED 3 CARS ON MFWKC-04 TO DERAIL AND DAMAGED LEAD UNIT UP5089 ON RDNDN-04.","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","03","NS","035894",,,"","","09","03","NS","035894",,"","09","03","17",1.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"POCAHONTAS","MUNSON","SE005.","54",50.00,"4","4","007","R","U9ZU","1",7150.00,"1","Y","SOUTH FORK/TUE FORK","1","","4","NS","046848","057","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10000.00,1500.00,"M101","",0.00,0.00,0.00,0.00,"M101","4","1","007",11500.00,,"54C047",0.00,"000000",0.00,"1","0","1","0","08","15","08","15","1","2",,"1L",,"POCAHO","J",152.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MCDOWELL","047","","","","N","",,"UN9W/19 DERAILED REAR CAR, NS 46848, PULLING NORTH FROM US14 LOADING FACILITY.  THE CAR LANDED ON IT","'S SIDE ON EAST SIDE OF TRACK.  ALL WHEELS DERAILED.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","05","CSX","000064189",,,"","","09","05","CSX","000064189",,"","09","05","28",7.00,13.00,"AM","01",0.00,0.00,0.00,0.00,"C&O","RICHMOND","0118.5","21",65.00,"2","1","010","R","C220","1",0.00,"8","N","HOUSE TRACK","1","0000.0","3","CSXT","005222","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12056.00,50.00,"H017","",0.00,0.00,0.00,0.00,"H017","3","1","010",12106.00,,"21C151",0.00,"000000",0.00,"0","0","0","0","","","","","1","3",,"1L",,"C&O","N",141.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MADISON","151","","","","N","",,"LOCOMOTIVE CSXT 5222 ELECTRIC HANDBRAKE FAILED TO HOLD. LOCOMOTIVE ROLLED APPROXIMATELY 679 FEET OFF","END OF TRACK DERAILING THREE LEAD AXLES.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","07","CSX","000065384",,,"","","09","07","CSX","000065384",,"","09","07","09",11.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"ALBANY","KENMORE","0007.8","36",82.00,"2","1","008","E","","4",0.00,"6",,"KAM SIDING","1","0000.0","3","HLMX","050117","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,13495.00,500.00,"H318","H303",0.00,0.00,0.00,0.00,"H318","3","1","008",13995.00,,"36C029",0.00,"000000",0.00,"0","0","0","0","","","","","1","1",,"1L",,"ALBANY","O",137.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029","00","00","","N","",,"CREW TRIED TO PERFORM A STATIC DROP OF THREE CARS ONTO THE KAM SIDING WHEN TWO CARS RAN OVER A DERAI","L. KAM SIDING IS A CONTROLLED SIDING.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","07","CSX","000065627",,,"","","09","07","CSX","000065627",,"","09","07","14",9.00,46.00,"AM","01",0.00,0.00,0.00,0.00,"APPALACHIAN","HARLAN","0247.5","21",79.00,"2","1","008","R","C821","2",1225.00,"1","Y","CATRON CREEK SPUR","1","0001.6","1","CSXT","000411","001","Y","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14849.00,25.00,"M101","M501",0.00,0.00,0.00,0.00,"M101","1","1","008",14874.00,,"21C095",0.00,"000000",0.00,"1","0","1","1","01","45","01","45","1","3",,"1L",,"APPALA","N",202.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HARLAN","095","","","","N","",,"C82114 WAS TRAVELING SOUTH ON THE CATRON&#039;S CREEK SPUR TO SUPPLY BARDO MINE WHEN THEY STRUCK CRO","SSING THAT HAD BEEN COVERED WITH GRAVEL CAUSING LEAD LOCOMOTIVE CSXT 411 TO DERAIL LEAD SET OF TRUCK","S.","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","01","BNSF","NW0109108",,,"","","09","01","BNSF","NW0109108",,"","09","01","02",3.00,30.00,"PM","12",0.00,0.00,0.00,0.00,"NORTHWEST","SANDPOINT","","16",32.00,"2","2","000","E","","",0.00,"6","N","3799","1","","2","MWCX","100487","025","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,26.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13897.00,0.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","003",21397.00,,"16C017",0.00,"000000",0.00,"0","0","0","0","","","","","3","8",,"1L",,"NORTHW","N",186.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"BONNER","017","00","00","","N","",,"BRAKEMAN INADVERTENTLY LINED ONE SIDE OF CROSSOVER SWITCH ON TRACK 3798 CAUSING CARS TO IMPACT THE S","IDE OF A STANDING CUT OF CARS ON TRACK 3799, RESULTING IN DERAILMENT OF THREE EMPTIES.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
